-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
-6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01 -6.84662558e-01  0.00000000e+00 
