 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
 4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  4.60084099e-01  0.00000000e+00 
